model,simulation,year,rate
M1_Poisson,752,2018,0.7993366500829187
M1_Poisson,752,2019,0.9176230553430247
M1_Poisson,752,2020,0.9909608302644796
M1_Poisson,752,2021,1.1299052774018945
M1_Poisson,752,2022,1.266863773012994
M1_Poisson,752,2023,1.3599019890458344
M1_Poisson,752,2024,1.557535385599577
M1_Poisson,753,2010,0.4198637119708108
M1_Poisson,753,2011,0.4150505290377054
M1_Poisson,753,2012,0.43218878430332747
M1_Poisson,753,2013,0.4394552032347308
M1_Poisson,753,2014,0.4320660806946944
M1_Poisson,753,2015,0.4606960459116518
M1_Poisson,753,2016,0.46628892238914593
M1_Poisson,753,2017,0.47852760736196326
M1_Poisson,753,2018,0.47633626738104345
M1_Poisson,753,2019,0.4858454475899005
M1_Poisson,753,2020,0.474556411114831
M1_Poisson,753,2021,0.511345893619236
M1_Poisson,753,2022,0.5026211831349846
M1_Poisson,753,2023,0.5217641971749784
M1_Poisson,753,2024,0.5271150480097857
M1_Poisson,754,2010,0.6181252347480818
M1_Poisson,754,2011,0.65357925011214
M1_Poisson,754,2012,0.7516903088956647
M1_Poisson,754,2013,0.8459246648223027
M1_Poisson,754,2014,0.9181404214762255
M1_Poisson,754,2015,1.095666824619597
M1_Poisson,754,2016,1.1826168321463846
M1_Poisson,754,2017,1.2926891615541924
M1_Poisson,754,2018,1.4522260492409744
M1_Poisson,754,2019,1.6220351951032899
M1_Poisson,754,2020,1.8393594464903473
M1_Poisson,754,2021,2.030550640158218
M1_Poisson,754,2022,2.2726030460384106
M1_Poisson,754,2023,2.5466032478139713
M1_Poisson,754,2024,2.8699009814271608
M1_Poisson,755,2010,0.7589740838117723
M1_Poisson,755,2011,0.7736351882635425
M1_Poisson,755,2012,0.7665385125281716
M1_Poisson,755,2013,0.8126729091296021
M1_Poisson,755,2014,0.7849729958699564
M1_Poisson,755,2015,0.8079292370873482
M1_Poisson,755,2016,0.8176950667983574
M1_Poisson,755,2017,0.850715746421268
M1_Poisson,755,2018,0.8511289705319555
M1_Poisson,755,2019,0.8638102524866105
M1_Poisson,755,2020,0.8874567570583641
M1_Poisson,755,2021,0.8933590090558967
M1_Poisson,755,2022,0.9130661631344877
M1_Poisson,755,2023,0.9219755933506294
M1_Poisson,755,2024,0.9226870741995981
M1_Poisson,756,2010,0.1657992166121157
M1_Poisson,756,2011,0.17836882239636928
M1_Poisson,756,2012,0.20416279994697065
M1_Poisson,756,2013,0.22903809321132157
M1_Poisson,756,2014,0.2297998517420311
M1_Poisson,756,2015,0.2677302163955142
M1_Poisson,756,2016,0.2851276186515569
M1_Poisson,756,2017,0.3151840490797546
M1_Poisson,756,2018,0.34239061104732743
M1_Poisson,756,2019,0.3718439173680183
M1_Poisson,756,2020,0.39448722240821343
M1_Poisson,756,2021,0.4429062142187988
M1_Poisson,756,2022,0.4747944048299336
M1_Poisson,756,2023,0.5289708849812625
M1_Poisson,756,2024,0.5851071328981611
M1_Poisson,757,2010,0.646563288082846
M1_Poisson,757,2011,0.6366922610095253
M1_Poisson,757,2012,0.6026779795837198
M1_Poisson,757,2013,0.5783145350074484
M1_Poisson,757,2014,0.5578206078576723
M1_Poisson,757,2015,0.5141367872374034
M1_Poisson,757,2016,0.4891615116702188
M1_Poisson,757,2017,0.4798057259713702
M1_Poisson,757,2018,0.4577114427860696
M1_Poisson,757,2019,0.4294822749298648
M1_Poisson,757,2020,0.41820109362794333
M1_Poisson,757,2021,0.41115853023836785
M1_Poisson,757,2022,0.3667171855201371
M1_Poisson,757,2023,0.3557701547035649
M1_Poisson,757,2024,0.33663698057154473
M1_Poisson,758,2010,0.1223372860438912
M1_Poisson,758,2011,0.11741734610411883
M1_Poisson,758,2012,0.14503513191038045
M1_Poisson,758,2013,0.1327410087252607
M1_Poisson,758,2014,0.13581488933601607
M1_Poisson,758,2015,0.13583951982309275
M1_Poisson,758,2016,0.13619587253729792
M1_Poisson,758,2017,0.1497955010224949
M1_Poisson,758,2018,0.15359101926266103
M1_Poisson,758,2019,0.16143840856924252
M1_Poisson,758,2020,0.164602164936949
M1_Poisson,758,2021,0.15977932757364421
M1_Poisson,758,2022,0.17391736440656907
M1_Poisson,758,2023,0.17151916978956472
M1_Poisson,758,2024,0.16996867156308385
M1_Poisson,759,2010,0.5252991361270591
M1_Poisson,759,2011,0.48576479590490507
M1_Poisson,759,2012,0.4772636881877236
M1_Poisson,759,2013,0.45834220046818475
M1_Poisson,759,2014,0.4712485438949485
M1_Poisson,759,2015,0.4530616542936873
M1_Poisson,759,2016,0.4163850912304413
M1_Poisson,759,2017,0.4205010224948876
M1_Poisson,759,2018,0.40974614108942464
M1_Poisson,759,2019,0.4004080591685794
M1_Poisson,759,2020,0.37105233790871556
M1_Poisson,759,2021,0.3736858540647444
M1_Poisson,759,2022,0.36199657134338736
M1_Poisson,759,2023,0.3569712693379456
M1_Poisson,759,2024,0.3455951075055214
M1_Poisson,760,2010,1.394001180447497
M1_Poisson,760,2011,1.2699543523575818
M1_Poisson,760,2012,1.1337664059392811
M1_Poisson,760,2013,1.0132474994679719
M1_Poisson,760,2014,0.8985491898760986
M1_Poisson,760,2015,0.8081924919707263
M1_Poisson,760,2016,0.7134688360971045
M1_Poisson,760,2017,0.6781697341513293
M1_Poisson,760,2018,0.5916570991197856
M1_Poisson,760,2019,0.5070135169599591
M1_Poisson,760,2020,0.47734627831715215
M1_Poisson,760,2021,0.4202664723639013
M1_Poisson,760,2022,0.360008944321598
M1_Poisson,760,2023,0.33342942250408375
M1_Poisson,760,2024,0.29231782626660746
M1_Poisson,761,2010,0.26640553737189465
M1_Poisson,761,2011,0.2506662444919391
M1_Poisson,761,2012,0.23704096513323605
M1_Poisson,761,2013,0.23515641625877848
M1_Poisson,761,2014,0.2292703589960817
M1_Poisson,761,2015,0.23956194387405894
M1_Poisson,761,2016,0.22404740863960076
M1_Poisson,761,2017,0.21651329243353787
M1_Poisson,761,2018,0.22324276055619335
M1_Poisson,761,2019,0.21499617444529454
M1_Poisson,761,2020,0.2086820667336235
M1_Poisson,761,2021,0.20688039970854585
M1_Poisson,761,2022,0.20646475688836988
M1_Poisson,761,2023,0.20635149418660517
M1_Poisson,761,2024,0.19071380762071405
M1_Poisson,762,2010,0.5502495036754843
M1_Poisson,762,2011,0.522705084566875
M1_Poisson,762,2012,0.501657165583985
M1_Poisson,762,2013,0.47589912747393065
M1_Poisson,762,2014,0.4826326379328602
M1_Poisson,762,2015,0.473595535197178
M1_Poisson,762,2016,0.46031085928159277
M1_Poisson,762,2017,0.441717791411043
M1_Poisson,762,2018,0.41382829442530933
M1_Poisson,762,2019,0.4376434583014537
M1_Poisson,762,2020,0.412621359223301
M1_Poisson,762,2021,0.39450400749453524
M1_Poisson,762,2022,0.383363561827623
M1_Poisson,762,2023,0.37090419909676176
M1_Poisson,762,2024,0.367518944475517
M1_Poisson,763,2010,0.5993453882062564
M1_Poisson,763,2011,0.5649225573234121
M1_Poisson,763,2012,0.5401034071324405
M1_Poisson,763,2013,0.5293679506277932
M1_Poisson,763,2014,0.49242825373292376
M1_Poisson,763,2015,0.4880745537829728
M1_Poisson,763,2016,0.4566720382596039
M1_Poisson,763,2017,0.44580777096114527
M1_Poisson,763,2018,0.44469957902793716
M1_Poisson,763,2019,0.4065289466972711
M1_Poisson,763,2020,0.4187590670684076
M1_Poisson,763,2021,0.401790361194962
M1_Poisson,763,2022,0.37640686725136024
M1_Poisson,763,2023,0.36778130104737194
M1_Poisson,763,2024,0.34653806823541367
M1_Poisson,764,2010,0.479690937382626
M1_Poisson,764,2011,0.4789044565819678
M1_Poisson,764,2012,0.4804454461089751
M1_Poisson,764,2013,0.5152692062140881
M1_Poisson,764,2014,0.48819231176532873
M1_Poisson,764,2015,0.473595535197178
M1_Poisson,764,2016,0.4834433643499506
M1_Poisson,764,2017,0.479038854805726
M1_Poisson,764,2018,0.4880724582217119
M1_Poisson,764,2019,0.4873756694720734
M1_Poisson,764,2020,0.43968307108581633
M1_Poisson,764,2021,0.47439367128135734
M1_Poisson,764,2022,0.4750428582076573
M1_Poisson,764,2023,0.48068607667915825
M1_Poisson,764,2024,0.4681800023915181
M1_Poisson,765,2010,1.5412888340398134
M1_Poisson,765,2011,1.3865801208475155
M1_Poisson,765,2012,1.2583852578549646
M1_Poisson,765,2013,1.1284315811874868
M1_Poisson,765,2014,1.0158318331038863
M1_Poisson,765,2015,0.9150739746222295
M1_Poisson,765,2016,0.7906638249207256
M1_Poisson,765,2017,0.7356850715746422
M1_Poisson,765,2018,0.6393672662329378
M1_Poisson,765,2019,0.6261157867890843
M1_Poisson,765,2020,0.5289588215600938
M1_Poisson,765,2021,0.47205162902050585
M1_Poisson,765,2022,0.4370294914159357
M1_Poisson,765,2023,0.3879600269049678
M1_Poisson,765,2024,0.3562034157168096
M1_Poisson,766,2010,0.8834576380318722
M1_Poisson,766,2011,0.8662497691231957
M1_Poisson,766,2012,0.8728622563966589
M1_Poisson,766,2013,0.8549691423707172
M1_Poisson,766,2014,0.8572487556920468
M1_Poisson,766,2015,0.8405728426262309
M1_Poisson,766,2016,0.8603212559130842
M1_Poisson,766,2017,0.8269427402862987
M1_Poisson,766,2018,0.8309733384360249
M1_Poisson,766,2019,0.8467227748023463
M1_Poisson,766,2020,0.8087825019529071
M1_Poisson,766,2021,0.836109087123972
M1_Poisson,766,2022,0.8077219309796515
M1_Poisson,766,2023,0.8131546074757374
M1_Poisson,766,2024,0.8005736596785475
M1_Poisson,767,2010,0.3729140956162473
M1_Poisson,767,2011,0.37441621150953847
M1_Poisson,767,2012,0.38499270847143036
M1_Poisson,767,2013,0.3992870823579485
M1_Poisson,767,2014,0.38758869003494645
M1_Poisson,767,2015,0.4051492655188755
M1_Poisson,767,2016,0.4119665228465977
M1_Poisson,767,2017,0.38062372188139065
M1_Poisson,767,2018,0.38805970149253727
M1_Poisson,767,2019,0.38077021168069364
M1_Poisson,767,2020,0.3995089833723915
M1_Poisson,767,2021,0.38331425002602265
M1_Poisson,767,2022,0.38510273547168866
M1_Poisson,767,2023,0.38531757470933026
M1_Poisson,767,2024,0.38048465451153585
M1_Poisson,768,2010,0.5357621934860761
M1_Poisson,768,2011,0.5242882397952452
M1_Poisson,768,2012,0.4762031022139731
M1_Poisson,768,2013,0.45860821451372635
M1_Poisson,768,2014,0.4511278195488721
M1_Poisson,768,2015,0.43963565524140485
M1_Poisson,768,2016,0.4265218069345532
M1_Poisson,768,2017,0.3865030674846626
M1_Poisson,768,2018,0.36203597397627246
M1_Poisson,768,2019,0.3771996939556235
M1_Poisson,768,2020,0.3406427854034148
M1_Poisson,768,2021,0.34401998542729256
M1_Poisson,768,2022,0.3192625903749161
M1_Poisson,768,2023,0.30820601518208895
M1_Poisson,768,2024,0.29396800754391894
M1_Poisson,769,2010,0.34984171272200465
M1_Poisson,769,2011,0.31267315760310294
M1_Poisson,769,2012,0.310486543815458
M1_Poisson,769,2013,0.33331559906363056
M1_Poisson,769,2014,0.31134173461823567
M1_Poisson,769,2015,0.30853472331911763
M1_Poisson,769,2016,0.30955970265633936
M1_Poisson,769,2017,0.3195296523517383
M1_Poisson,769,2018,0.31228473019517794
M1_Poisson,769,2019,0.3001785258862535
M1_Poisson,769,2020,0.3211137149871666
M1_Poisson,769,2021,0.2992609555532424
M1_Poisson,769,2022,0.30808218837735096
M1_Poisson,769,2023,0.28922840395887384
M1_Poisson,769,2024,0.29962577192327267
M1_Poisson,770,2010,0.24628427321993884
M1_Poisson,770,2011,0.23852872107443465
M1_Poisson,770,2012,0.25666180564762026
M1_Poisson,770,2013,0.2596297084486061
M1_Poisson,770,2014,0.2430371703907656
M1_Poisson,770,2015,0.25588374664350033
M1_Poisson,770,2016,0.26199511358319905
M1_Poisson,770,2017,0.2581799591002045
M1_Poisson,770,2018,0.2612578134966194
M1_Poisson,770,2019,0.2555470543228768
M1_Poisson,770,2020,0.2628054904586542
M1_Poisson,770,2021,0.2703757676694077
M1_Poisson,770,2022,0.26659047429749805
M1_Poisson,770,2023,0.2700105698087825
M1_Poisson,770,2024,0.2831239591501577
M1_Poisson,771,2010,1.4852175779363632
M1_Poisson,771,2011,1.4567666693052586
M1_Poisson,771,2012,1.4315259180697333
M1_Poisson,771,2013,1.3848691210895936
M1_Poisson,771,2014,1.3316742560626917
M1_Poisson,771,2015,1.2975833201705895
M1_Poisson,771,2016,1.2340801580287986
M1_Poisson,771,2017,1.1495398773006136
M1_Poisson,771,2018,1.178466641153208
M1_Poisson,771,2019,1.1142565672022442
M1_Poisson,771,2020,1.0939069300301307
M1_Poisson,771,2021,1.0325804101176226
M1_Poisson,771,2022,1.0124475142239557
M1_Poisson,771,2023,0.9712212933602382
M1_Poisson,771,2024,0.9160863490903521
M1_Poisson,772,2010,0.6280517250630467
M1_Poisson,772,2011,0.6248185967967491
M1_Poisson,772,2012,0.628662335940607
M1_Poisson,772,2013,0.6352415407533518
M1_Poisson,772,2014,0.6782802075611563
M1_Poisson,772,2015,0.6481335228768496
M1_Poisson,772,2016,0.6791599521754951
M1_Poisson,772,2017,0.664877300613497
M1_Poisson,772,2018,0.69804822043628
M1_Poisson,772,2019,0.6847742922723794
M1_Poisson,772,2020,0.7091842428300413
M1_Poisson,772,2021,0.7190069740813989
M1_Poisson,772,2022,0.7070983130015651
M1_Poisson,772,2023,0.7100989718458729
M1_Poisson,772,2024,0.7482393391695259
M1_Poisson,773,2010,0.36996297687396046
M1_Poisson,773,2011,0.40080213198237413
M1_Poisson,773,2012,0.4329842237836404
M1_Poisson,773,2013,0.4538199616939775
M1_Poisson,773,2014,0.46568887006248005
M1_Poisson,773,2015,0.5172958458379404
M1_Poisson,773,2016,0.5575193637261527
M1_Poisson,773,2017,0.607873210633947
M1_Poisson,773,2018,0.6146192116341369
M1_Poisson,773,2019,0.6842642183116551
M1_Poisson,773,2020,0.7080682959491129
M1_Poisson,773,2021,0.778598938274175
M1_Poisson,773,2022,0.8263559343089268
M1_Poisson,773,2023,0.8693667723647545
M1_Poisson,773,2024,0.9278733582140056
M1_Poisson,774,2010,0.5156409293341203
M1_Poisson,774,2011,0.5037072218264333
M1_Poisson,774,2012,0.49158159883335534
M1_Poisson,774,2013,0.5067567567567568
M1_Poisson,774,2014,0.5480249920576087
M1_Poisson,774,2015,0.5049228663191704
M1_Poisson,774,2016,0.5167125851224204
M1_Poisson,774,2017,0.5370654396728017
M1_Poisson,774,2018,0.5260875111621379
M1_Poisson,774,2019,0.530221882172915
M1_Poisson,774,2020,0.5574154670237698
M1_Poisson,774,2021,0.5438742583532841
M1_Poisson,774,2022,0.5550448458346791
M1_Poisson,774,2023,0.5248870952243682
M1_Poisson,774,2024,0.5233432050902166
M1_Poisson,775,2010,0.5489080860653539
M1_Poisson,775,2011,0.5514657378822659
M1_Poisson,775,2012,0.5801405276415218
M1_Poisson,775,2013,0.6150244732921899
M1_Poisson,775,2014,0.6385682516149528
M1_Poisson,775,2015,0.6378665824251042
M1_Poisson,775,2016,0.6853979310703332
M1_Poisson,775,2017,0.7078220858895706
M1_Poisson,775,2018,0.7358081387932134
M1_Poisson,775,2019,0.75950012751849
M1_Poisson,775,2020,0.815478183238478
M1_Poisson,775,2021,0.8420943062350369
M1_Poisson,775,2022,0.8916991726502521
M1_Poisson,775,2023,0.8842605938310752
M1_Poisson,775,2024,0.9368314851479823
M1_Poisson,776,2010,1.1836668991790524
M1_Poisson,776,2011,1.1243040713475287
M1_Poisson,776,2012,1.074638737902691
M1_Poisson,776,2013,0.9932964460523516
M1_Poisson,776,2014,0.9721486815630624
M1_Poisson,776,2015,0.8903280155846893
M1_Poisson,776,2016,0.8598014243385143
M1_Poisson,776,2017,0.8087934560327199
M1_Poisson,776,2018,0.7886209975762214
M1_Poisson,776,2019,0.7490436113236418
M1_Poisson,776,2020,0.6960718669791318
M1_Poisson,776,2021,0.656812740709899
M1_Poisson,776,2022,0.6482148624810553
M1_Poisson,776,2023,0.6015182088978572
M1_Poisson,776,2024,0.5985443232991261
M1_Poisson,777,2010,0.17572570692708056
M1_Poisson,777,2011,0.19683896672735426
M1_Poisson,777,2012,0.20973087630916076
M1_Poisson,777,2013,0.2253138965737391
M1_Poisson,777,2014,0.243566663136715
M1_Poisson,777,2015,0.2690464908124046
M1_Poisson,777,2016,0.29760357644123303
M1_Poisson,777,2017,0.33640081799591004
M1_Poisson,777,2018,0.3763235106518688
M1_Poisson,777,2019,0.41137464932415196
M1_Poisson,777,2020,0.42963954915746017
M1_Poisson,777,2021,0.4798584365566774
M1_Poisson,777,2022,0.5093294243335238
M1_Poisson,777,2023,0.5650043240126837
M1_Poisson,777,2024,0.6075024502331028
M1_Poisson,778,2010,0.542469281536728
M1_Poisson,778,2011,0.5601730916383018
M1_Poisson,778,2012,0.5554819037518227
M1_Poisson,778,2013,0.551713130453288
M1_Poisson,778,2014,0.5543789050090012
M1_Poisson,778,2015,0.5241404728057707
M1_Poisson,778,2016,0.5302282060612361
M1_Poisson,778,2017,0.5460122699386504
M1_Poisson,778,2018,0.5490496236764892
M1_Poisson,778,2019,0.5355776587605202
M1_Poisson,778,2020,0.5735966967972325
M1_Poisson,778,2021,0.5404913084209431
M1_Poisson,778,2022,0.5510695917911004
M1_Poisson,778,2023,0.5532334005957529
M1_Poisson,778,2024,0.5429096402354814
M1_Poisson,779,2010,0.38149916832108177
M1_Poisson,779,2011,0.3786379587851922
M1_Poisson,779,2012,0.38340182951080465
M1_Poisson,779,2013,0.37162162162162166
M1_Poisson,779,2014,0.3976490522079847
M1_Poisson,779,2015,0.3948823250671301
M1_Poisson,779,2016,0.42080365961428495
M1_Poisson,779,2017,0.40823108384458084
M1_Poisson,779,2018,0.40591912233703276
M1_Poisson,779,2019,0.4292272379495026
M1_Poisson,779,2020,0.42461778819328205
M1_Poisson,779,2021,0.44811075257624644
M1_Poisson,779,2022,0.47032224403090755
M1_Poisson,779,2023,0.45690400691842026
M1_Poisson,779,2024,0.4653511202018412
M1_Poisson,780,2010,1.1490583248376887
M1_Poisson,780,2011,1.19317132378163
M1_Poisson,780,2012,1.1772504308630516
M1_Poisson,780,2013,1.1326878059161525
M1_Poisson,780,2014,1.144233823996611
M1_Poisson,780,2015,1.1240983520244303
M1_Poisson,780,2016,1.106201590684618
M1_Poisson,780,2017,1.1257668711656443
M1_Poisson,780,2018,1.1266743207041714
M1_Poisson,780,2019,1.072175465442489
M1_Poisson,780,2020,1.0927909831492022
M1_Poisson,780,2021,1.061205371083585
M1_Poisson,780,2022,1.071827871499913
M1_Poisson,780,2023,1.1014221197271068
M1_Poisson,780,2024,1.0648384042308596
M1_Poisson,781,2010,1.3969522991897838
M1_Poisson,781,2011,1.2757592548616057
M1_Poisson,781,2012,1.1626673737239823
M1_Poisson,781,2013,1.074430729942541
M1_Poisson,781,2014,0.9782378481414803
M1_Poisson,781,2015,0.8879587216342866
M1_Poisson,781,2016,0.7953423090918542
M1_Poisson,781,2017,0.7193251533742332
M1_Poisson,781,2018,0.6720244929200152
M1_Poisson,781,2019,0.6143840856924253
M1_Poisson,781,2020,0.5825242718446603
M1_Poisson,781,2021,0.5230561049234933
M1_Poisson,781,2022,0.4680861636313945
M1_Poisson,781,2023,0.43432305179206304
M1_Poisson,781,2024,0.39180018327024324
M1_Poisson,782,2010,1.8390835434887591
M1_Poisson,782,2011,1.566532098472255
M1_Poisson,782,2012,1.3991780458703431
M1_Poisson,782,2013,1.2087678229410515
M1_Poisson,782,2014,1.0663983903420522
M1_Poisson,782,2015,0.9548254620123205
M1_Poisson,782,2016,0.8444663928887041
M1_Poisson,782,2017,0.737474437627812
M1_Poisson,782,2018,0.6360505166475315
M1_Poisson,782,2019,0.5483295077786279
M1_Poisson,782,2020,0.4977123088940967
M1_Poisson,782,2021,0.4639845945664619
M1_Poisson,782,2022,0.39007180302616207
M1_Poisson,782,2023,0.32670318055155184
M1_Poisson,782,2024,0.30386909520778793
M1_Poisson,783,2010,0.3603047700810217
M1_Poisson,783,2011,0.40080213198237413
M1_Poisson,783,2012,0.43059790534270176
